customer_id,recency,frequency,monetary,cluster
68177,165,2,443065.0,0
14355,84,4,1159440.0,0
91206,146,5,3779683.0,0
3240,71,5,4849642.0,0
82384,1366,1,348575.0,3
63850,37,9,3756981.0,0
51653,65,6,4616874.0,0
55357,290,5,3402294.0,0
26593,641,2,444136.0,0
36252,1209,2,2042615.0,3
80263,77,17,10877550.0,0
4749,1246,1,1834641.0,3
81931,66,16,12034089.0,0
71866,1979,1,2249012.0,3
25614,904,1,87914.0,3
93663,80,4,1012930.0,0
85320,1212,1,244490.0,3
6023,263,6,4270104.0,0
52317,331,6,1540201.0,0
23987,108,6,2037355.0,0
71702,95,6,7805509.0,0
83070,158,6,1305295.0,0
49481,44,10,3522780.0,0
17543,376,5,1515719.0,0
89338,32,9,8571032.0,0
21225,345,5,1418276.0,0
20349,265,1,307994.0,0
36690,520,4,1730808.0,0
90505,46,6,2760636.0,0
84486,147,9,5111224.0,0
80317,501,3,1463716.0,0
84255,356,4,9281470.0,0
54038,1114,1,109712.0,3
62786,754,1,465056.0,0
97637,561,2,379523.0,0
9232,739,2,648473.0,0
47667,289,6,2411220.0,0
69046,1379,1,443202.0,3
65431,365,1,1535335.0,0
5672,222,6,1223846.0,0
76445,186,2,670464.0,0
5606,77,9,5404024.0,0
17718,631,3,803705.0,0
77827,640,4,2169215.0,0
86276,96,4,908098.0,0
20664,533,2,322993.0,0
18183,69,4,839389.0,0
82755,714,1,4604082.0,0
65730,416,2,499771.0,0
70573,53,14,7142849.0,0
56077,426,2,2133665.0,0
7109,383,2,711567.0,0
83722,104,5,6458244.0,0
78130,756,1,528279.0,0
75624,561,2,466019.0,0
31842,126,3,1448190.0,0
12852,1116,1,470887.0,3
49986,603,3,991853.0,0
36530,889,2,839931.0,3
84925,395,5,1609150.0,0
74935,448,3,1838973.0,0
22795,189,2,622081.0,0
54165,595,3,1707626.0,0
24949,162,3,2153729.0,0
53401,1903,1,94280.0,3
44054,392,1,266368.0,0
89607,714,1,95095.0,0
82365,511,1,1918286.0,0
4649,1414,1,1202696.0,3
26833,57,26,11818698.0,1
2860,42,103,50362559.0,4
49771,17,52,20965281.0,1
95057,256,3,1894335.0,0
26696,34,45,25048601.0,1
63717,107,19,5908194.0,0
85164,53,17,13323095.0,1
99256,67,19,9485824.0,0
53668,133,14,3663244.0,0
8732,27,31,14468188.0,1
75354,39,37,14461056.0,1
9819,716,3,2970468.0,0
36116,35,25,11004986.0,1
4142,679,1,232465.0,0
32996,2,63,42775054.0,4
98799,68,4,984577.0,0
34011,30,9,2041303.0,0
27914,9,29,9885434.0,1
61332,146,8,4102498.0,0
52979,210,3,547593.0,0
444,27,5,1836709.0,0
98721,2,19,7578591.0,0
10529,30,177,98722585.0,2
42863,29,36,17047851.0,1
92270,133,9,3696685.0,0
51471,24,22,13795452.0,1
62960,122,13,5214792.0,0
4694,31,17,16924731.0,1
74855,32,16,9461334.0,0
94566,119,5,2316999.0,0
88850,88,6,3976932.0,0
7478,54,10,4882803.0,0
63528,13,18,9118483.0,0
57052,23,31,12483830.0,1
63808,1050,1,140142.0,3
37551,391,3,1181618.0,0
39503,123,8,4632387.0,0
55455,97,8,2139761.0,0
57734,322,2,640758.0,0
51101,54,9,3314528.0,0
43903,20,49,21661842.0,1
30596,54,44,17370526.0,1
55454,55,37,20293160.0,1
2858,10,13,3521216.0,0
85220,239,2,697216.0,0
79687,108,249,136700955.0,2
819,31,59,29969277.0,1
82597,181,1,211782.0,0
62854,4,131,83319964.0,4
60952,164,10,8061284.0,0
30662,14,47,21738251.0,1
45239,153,8,5253334.0,0
64454,1,45,23671080.0,1
21379,86,2,743494.0,0
47519,126,21,9814821.0,0
66500,1254,1,446137.0,3
57971,184,5,6539949.0,0
71976,916,1,370719.0,3
11066,9,17,7814139.0,0
18209,20,40,20591886.0,1
31737,8,8,4832233.0,0
9032,57,7,2948607.0,0
70277,79,4,1144593.0,0
23718,275,6,1626489.0,0
16985,156,2,3475979.0,0
70402,351,1,126276.0,0
73750,109,13,5403150.0,0
52842,22,8,5506957.0,0
53552,11,18,9374573.0,0
44989,6,19,7576491.0,0
23013,57,8,3214329.0,0
6642,400,4,2370158.0,0
52427,200,6,3807352.0,0
92793,13,21,11705454.0,1
88285,12,24,12874704.0,1
78453,49,16,7791118.0,0
31103,22,8,2369577.0,0
30243,13,23,7277984.0,0
46876,22,9,2206574.0,0
65568,198,9,4452423.0,0
25328,1,18,8571064.0,0
3873,22,47,30367707.0,1
40239,280,6,4678017.0,0
48452,1,31,13631943.0,1
70562,41,4,1181101.0,0
58095,324,3,1142907.0,0
35605,29,7,2507080.0,0
72911,49,4,1991501.0,0
5849,6,20,14099949.0,1
14067,28,41,20843731.0,1
89159,331,1,203358.0,0
78058,2,12,6256770.0,0
48997,1,13,7802016.0,0
87627,63,40,15638443.0,1
39782,30,36,15566347.0,1
54641,18,5,1214895.0,0
36338,43,3,2891986.0,0
15398,4,5,3000303.0,0
20033,3,6,3453888.0,0
57855,0,22,9596046.0,1
73793,213,6,4090084.0,0
91575,396,3,876961.0,0
79436,39,45,20098969.0,1
13854,105,11,7120081.0,0
73947,45,25,11027972.0,1
34232,36,66,44167011.0,4
15336,0,1,175606.0,0
3209,4,11,2741751.0,0
11076,106,1,242395.0,0
40983,47,37,11858599.0,1
35249,72,114,65362268.0,4
49445,8,5,1681366.0,0
81862,377,6,3537050.0,0
56922,25,82,29398225.0,4
8804,73,6,5839317.0,0
53115,13,20,13390471.0,1
20660,132,2,651216.0,0
3660,121,9,3046882.0,0
49929,5,54,27521339.0,1
24016,31,48,26576369.0,1
49518,38,34,18308217.0,1
51362,136,8,3749277.0,0
42765,49,21,11608685.0,1
22798,152,2,563090.0,0
93862,36,15,5319505.0,0
55558,40,25,14205455.0,1
92880,84,5,4509454.0,0
95610,55,19,10314696.0,0
989,25,58,32096892.0,1
95819,34,7,1537184.0,0
49767,98,8,7806190.0,0
21047,46,21,10906964.0,1
82717,61,31,12991050.0,1
20628,81,25,11827233.0,1
19543,51,22,8602214.0,0
34686,5,65,37312237.0,4
3784,76,19,10575589.0,0
88767,45,22,9633408.0,1
48083,72,14,8654612.0,0
92081,26,52,32884080.0,1
91776,1,52,23944593.0,1
51544,155,12,8433498.0,0
24098,38,17,6030763.0,0
54344,48,45,19844249.0,1
29018,320,1,110156.0,0
78938,38,44,22329226.0,1
26357,27,9,3779157.0,0
52073,60,15,6478003.0,0
4497,305,6,2343563.0,0
21441,15,22,12609570.0,1
96604,14,11,3787197.0,0
91829,19,4,882143.0,0
39141,354,6,1622851.0,0
23375,59,6,3527697.0,0
79720,54,6,4628813.0,0
91289,27,10,5941136.0,0
78303,106,13,7141191.0,0
45317,1402,1,164545.0,3
97069,99,15,9085258.0,0
61042,75,1,147318.0,0
81984,1522,1,289536.0,3
68465,125,12,4154854.0,0
8244,14,47,30533187.0,1
51827,6,3,1706985.0,0
94174,53,3,537718.0,0
33269,69,9,14005652.0,0
10834,36,33,16659254.0,1
89771,30,27,11667926.0,1
54266,101,2,243422.0,0
87919,118,16,9140348.0,0
47625,31,43,21424344.0,1
76313,169,4,6768350.0,0
713,119,9,2587277.0,0
10272,52,3,1756861.0,0
43619,10,19,8367015.0,0
19096,33,31,14788893.0,1
66065,240,6,1443327.0,0
68705,12,11,7178675.0,0
41189,236,7,10725307.0,0
17127,2179,1,159635.0,3
14124,75,1,258305.0,0
69423,2197,1,367803.0,3
82951,548,5,1728673.0,0
65804,615,1,710716.0,0
94157,51,6,5213802.0,0
55432,51,6,1918933.0,0
15454,393,2,467746.0,0
59853,390,4,2017782.0,0
64399,531,1,479167.0,0
43615,176,1,290203.0,0
56565,105,10,2894099.0,0
8234,34,13,9309638.0,0
45844,469,1,878000.0,0
48718,262,3,711807.0,0
84186,86,4,1100419.0,0
25104,99,3,1734248.0,0
32313,28,8,8561817.0,0
44547,216,9,5181610.0,0
61780,91,2,526149.0,0
34366,144,2,717932.0,0
78601,22,4,4575963.0,0
52112,301,1,323440.0,0
32579,230,2,404247.0,0
77336,62,12,3276039.0,0
86246,387,2,1130273.0,0
94600,43,2,3016303.0,0
53751,13,10,4377375.0,0
21184,38,6,1456352.0,0
64655,50,3,1154920.0,0
34478,839,2,379176.0,3
32001,12,2,747922.0,0
80787,31,14,10173794.0,0
19635,204,1,421515.0,0
90861,300,6,1315855.0,0
34203,197,5,1449944.0,0
24581,29,3,6049219.0,0
98976,27,5,1370090.0,0
72017,366,4,1054645.0,0
4608,183,9,3549418.0,0
40978,441,1,259114.0,0
64705,26,18,12597619.0,1
95905,77,9,4364573.0,0
99169,112,17,10562392.0,0
16247,263,5,5327519.0,0
72566,926,2,4050918.0,3
23434,479,3,3481610.0,0
53037,183,4,1055880.0,0
50144,176,6,8946735.0,0
62280,311,3,540361.0,0
80763,328,1,2425665.0,0
59174,400,2,637842.0,0
39234,69,2,622579.0,0
29337,170,10,6705632.0,0
97841,114,6,2856174.0,0
47149,272,1,4684249.0,0
83898,351,3,1862643.0,0
7289,45,14,9843701.0,0
2346,115,3,1275861.0,0
55504,61,4,894389.0,0
51684,77,23,9968392.0,1
127,148,4,982663.0,0
98543,306,2,955041.0,0
85677,294,2,2929614.0,0
81535,127,6,2140015.0,0
35591,87,6,2975325.0,0
47172,1884,1,67051.0,3
44185,261,4,3420028.0,0
42904,1659,1,263578.0,3
87278,301,1,167470.0,0
31232,15,9,4779659.0,0
12765,218,4,1682872.0,0
66540,1018,2,1082465.0,3
136,57,7,1513308.0,0
73989,399,1,608339.0,0
69492,61,3,727793.0,0
37819,147,1,152333.0,0
46962,494,1,1079600.0,0
58029,28,2,552083.0,0
74303,1490,1,6052176.0,3
64752,147,4,1739482.0,0
52568,17,6,6378082.0,0
36607,22,5,5486539.0,0
35864,66,2,620884.0,0
49924,183,6,1679163.0,0
67863,269,3,1921087.0,0
12730,696,3,755340.0,0
54845,760,2,2215607.0,0
7000,81,8,5883287.0,0
34908,59,6,2951585.0,0
65130,466,2,1221848.0,0
6849,456,1,233862.0,0
57041,2209,1,120423.0,3
64695,10,5,1552138.0,0
32087,471,1,548058.0,0
65857,673,3,856580.0,0
28369,83,1,290457.0,0
59020,66,3,1383743.0,0
61723,7,4,3793606.0,0
68827,374,2,313823.0,0
24019,50,5,2617771.0,0
2676,600,2,505150.0,0
86349,23,8,7183823.0,0
17900,70,4,1275036.0,0
4849,156,2,1013860.0,0
48295,14,3,597025.0,0
40787,60,3,543708.0,0
51741,687,1,284861.0,0
81808,85,3,2145081.0,0
2577,1715,1,396636.0,3
89378,60,5,2362557.0,0
84874,240,1,5469172.0,0
13975,2,1,9002286.0,0
20069,97,2,763378.0,0
3933,166,1,1164268.0,0
33268,156,1,1382566.0,0
79559,0,7,2058663.0,0
96057,296,2,11320681.0,0
88201,470,2,615440.0,0
49393,400,4,9856552.0,0
70861,399,2,1143409.0,0
98794,162,3,1102327.0,0
98068,717,1,9076834.0,0
37952,570,1,450865.0,0
7852,69,10,4935898.0,0
95145,920,1,484275.0,3
26406,434,2,426113.0,0
67570,415,4,1246799.0,0
34939,21,53,30958589.0,1
60010,78,20,8928760.0,0
74767,78,26,19013535.0,1
35624,41,50,20501411.0,1
55991,63,20,14481557.0,1
82857,44,24,11012500.0,1
84909,242,6,5128719.0,0
26929,122,9,6424303.0,0
70691,294,5,2828880.0,0
53151,26,61,40820384.0,4
3381,8,39,27414875.0,1
82725,36,48,20192315.0,1
67444,4,112,63855460.0,4
40615,60,107,56971240.0,4
81271,42,36,15906445.0,1
1892,104,7,11917845.0,0
39819,133,11,5692164.0,0
66642,44,32,18917012.0,1
63359,57,32,18341421.0,1
55639,1,205,106112086.0,2
95935,307,7,5226475.0,0
40223,698,3,839828.0,0
88691,26,40,32356042.0,1
59627,18,42,19992078.0,1
70583,43,34,18819088.0,1
6809,5,65,36168954.0,4
65510,13,62,31847503.0,1
25181,715,3,1510302.0,0
42800,21,32,21273055.0,1
89454,86,17,5897283.0,0
234,4,53,21291392.0,1
96483,31,10,4353370.0,0
90106,91,4,1514112.0,0
88528,103,7,14472742.0,0
93831,362,3,2198942.0,0
57472,270,4,1158400.0,0
84738,362,1,420690.0,0
95540,208,14,22740660.0,1
12452,30,39,14300257.0,1
7614,116,14,5130493.0,0
8757,11,64,28354083.0,1
10164,100,19,6406310.0,0
99644,26,53,34233042.0,1
78652,2,180,95023394.0,2
80964,4,225,112321879.0,2
89054,73,24,16950416.0,1
58336,11,129,64370877.0,4
20812,184,6,5716412.0,0
58108,63,21,11123863.0,1
57183,13,37,27974507.0,1
5489,69,38,21853958.0,1
627,328,6,1849869.0,0
4554,88,13,4087214.0,0
62741,26,53,25244703.0,1
32555,154,7,6267591.0,0
71054,623,2,1959359.0,0
36579,24,37,15613817.0,1
81769,21,68,38252331.0,4
95312,33,40,23353259.0,1
66756,18,37,21675003.0,1
94862,102,8,3937372.0,0
79529,9,54,32386519.0,1
81361,1,134,68503124.0,4
37014,162,11,6750543.0,0
87248,25,19,6809289.0,0
99187,115,12,3965480.0,0
81936,63,16,7781079.0,0
96004,894,2,386214.0,3
13665,10,36,13020695.0,1
69040,30,44,36891844.0,1
6119,41,29,15189623.0,1
29851,403,3,1109849.0,0
52088,60,25,13319018.0,1
61053,111,17,5594123.0,0
11228,465,3,1610167.0,0
72810,71,13,3710573.0,0
90273,54,7,2872841.0,0
5768,98,16,9466854.0,0
32818,2,96,56830108.0,4
68599,23,37,13880043.0,1
70531,108,13,4466583.0,0
99953,163,4,1218810.0,0
29168,4,89,54616257.0,4
91631,77,9,4646810.0,0
83433,42,15,5770037.0,0
43960,67,27,25461161.0,1
80554,209,3,9061913.0,0
83260,164,5,2477537.0,0
32980,85,10,9878214.0,0
39436,182,10,2390404.0,0
52417,1,108,58768646.0,4
22098,541,4,2499519.0,0
92981,14,52,39052960.0,1
32914,178,4,1159511.0,0
68979,121,4,4867501.0,0
64247,76,13,8490055.0,0
40463,845,2,623481.0,3
18197,46,58,35159085.0,1
55043,103,22,14070100.0,1
38912,57,11,7701445.0,0
36829,327,5,1180068.0,0
29355,268,2,725760.0,0
20340,131,9,4913262.0,0
23618,0,102,55001479.0,4
20148,132,8,3604574.0,0
56336,158,9,4314232.0,0
60340,1,26,15608836.0,1
62286,39,8,1748744.0,0
86361,108,15,8114227.0,0
33658,0,78,37797383.0,4
7683,32,31,17429159.0,1
30221,21,61,46280058.0,4
37086,71,16,5946833.0,0
92518,1379,1,156431.0,3
65391,5,42,27307160.0,1
18412,59,28,8824229.0,1
51648,169,4,975496.0,0
82655,29,28,14951728.0,1
99677,172,3,534941.0,0
18693,198,6,3348294.0,0
8285,5,27,15625105.0,1
14814,304,5,2043865.0,0
60509,29,31,23226622.0,1
87334,22,32,17163274.0,1
75191,12,28,7834388.0,1
17363,44,20,10332676.0,1
31637,46,35,12102527.0,1
42545,137,5,2695703.0,0
43682,78,9,7179501.0,0
42490,192,9,7228035.0,0
53573,198,10,8462973.0,0
81187,259,4,798293.0,0
77298,5,44,19858804.0,1
6150,36,16,14861343.0,1
26445,106,13,9554637.0,0
4447,70,21,16028238.0,1
28242,188,8,3268067.0,0
9098,26,49,26514050.0,1
77542,20,33,15934397.0,1
94309,127,5,2037909.0,0
63658,385,4,706346.0,0
45465,119,3,752656.0,0
16035,57,10,3878637.0,0
46075,371,3,854578.0,0
68953,87,21,6290931.0,0
21275,364,3,1675165.0,0
52710,180,6,1274076.0,0
91865,118,17,9003702.0,0
6424,52,14,5663647.0,0
55131,56,12,4483061.0,0
91725,184,9,3166881.0,0
1426,120,3,616829.0,0
98202,683,2,3220981.0,0
20715,93,4,1248389.0,0
76771,120,6,1226249.0,0
16272,63,12,8163749.0,0
61733,185,2,1346412.0,0
74269,58,6,3610008.0,0
11210,393,1,440220.0,0
36915,102,15,4877040.0,0
61297,137,5,3185760.0,0
49423,301,9,2461638.0,0
76342,556,3,1125418.0,0
49985,58,10,3075281.0,0
84629,317,4,6686045.0,0
78788,40,24,8098610.0,1
28608,574,1,186225.0,0
16322,119,8,4525236.0,0
8093,142,6,3990295.0,0
19546,1607,1,286637.0,3
7246,644,2,2919952.0,0
70749,77,9,3844144.0,0
44394,861,3,1985526.0,3
4333,1225,1,1405972.0,3
89115,242,7,3125838.0,0
31803,348,1,454718.0,0
90709,169,11,3573857.0,0
33158,105,4,983315.0,0
88886,286,1,3416959.0,0
74227,122,16,5279743.0,0
14787,176,3,577821.0,0
92514,2156,1,225526.0,3
17510,539,4,2235162.0,0
61419,126,3,1105160.0,0
32780,182,4,5528760.0,0
71992,1583,1,131059.0,3
56080,78,11,3606988.0,0
23169,618,5,3211468.0,0
35477,738,1,303946.0,0
4021,364,1,97096.0,0
91055,484,3,655816.0,0
60631,486,3,1595280.0,0
30306,492,4,5485751.0,0
58141,129,7,2543548.0,0
42780,208,4,6821583.0,0
61573,2201,1,1777725.0,3
78406,161,8,5173284.0,0
22852,440,2,600885.0,0
51377,1344,1,453240.0,3
10212,210,2,1892698.0,0
49498,133,2,407390.0,0
21164,142,2,1202886.0,0
11020,330,1,297038.0,0
47966,1471,1,162420.0,3
65531,738,2,864280.0,0
6335,369,3,4134476.0,0
68863,864,2,468524.0,3
68532,1736,1,421210.0,3
95608,868,2,431649.0,3
29747,182,2,1642993.0,0
38517,1960,1,305706.0,3
39879,1456,1,176847.0,3
97858,1523,1,170660.0,3
69060,988,1,202845.0,3
81777,1414,1,557022.0,3
35060,1000,1,414123.0,3
8335,178,3,3356699.0,0
4918,50,25,11512730.0,1
74806,285,5,1160978.0,0
88571,65,16,6955679.0,0
65970,72,33,17719780.0,1
7179,220,9,7358279.0,0
95486,72,18,9028898.0,0
84853,129,5,2768643.0,0
74483,101,11,4592415.0,0
19564,102,19,14326188.0,1
40320,215,4,2805518.0,0
58592,102,20,10803628.0,1
60990,10,28,15384497.0,1
25600,18,60,27284601.0,1
4573,202,8,2598131.0,0
70053,27,78,32675511.0,4
4567,191,7,2989926.0,0
22168,295,6,4659662.0,0
23910,247,2,385106.0,0
12797,420,2,1374674.0,0
99165,42,26,15637343.0,1
1540,484,1,176534.0,0
91338,16,55,28374437.0,1
78158,32,23,18359342.0,1
17840,47,16,9227610.0,0
1031,23,18,10184371.0,0
22339,80,13,6731277.0,0
63334,283,2,531361.0,0
21744,64,17,8986582.0,0
31394,183,12,4643495.0,0
93970,29,9,3324697.0,0
83158,123,5,2157269.0,0
92960,28,8,2317334.0,0
25603,294,4,1350779.0,0
98109,202,6,4207462.0,0
68234,29,19,10392217.0,1
2729,52,27,10379293.0,1
82883,161,5,4409371.0,0
99617,11,25,13401872.0,1
31507,37,30,14471851.0,1
33405,196,3,404644.0,0
56017,7,21,7949941.0,0
93648,16,54,37019356.0,1
61312,18,27,21802670.0,1
56097,21,40,29030564.0,1
36075,50,5,3847215.0,0
33885,104,226,123248032.0,2
28418,89,27,10642394.0,1
29934,22,18,12759218.0,1
47884,84,8,6724605.0,0
56139,16,47,24360992.0,1
29226,38,4,2630508.0,0
10342,13,28,12397673.0,1
17241,140,2,504272.0,0
71317,9,44,20532341.0,1
79983,45,59,27363512.0,1
95390,63,18,6654202.0,0
62326,14,30,16907254.0,1
79524,120,15,4378663.0,0
420,156,10,5241889.0,0
91065,20,9,4295910.0,0
98277,16,37,22497494.0,1
80166,56,5,2862194.0,0
4982,54,28,18282788.0,1
5609,20,15,7004592.0,0
31627,3,5,1470845.0,0
81403,0,15,7323635.0,0
56775,25,9,6452730.0,0
77885,22,19,13105829.0,1
36276,25,11,7097526.0,0
71104,38,6,5052712.0,0
67710,79,19,8858899.0,0
21439,32,6,2025993.0,0
39117,9,14,5037148.0,0
82392,12,10,8952551.0,0
25711,139,7,1561916.0,0
28561,60,3,1444895.0,0
71184,139,1,188181.0,0
46585,72,11,4829572.0,0
91018,2,6,1649753.0,0
86376,13,37,17725905.0,1
7599,26,5,1218283.0,0
42526,10,19,12670950.0,1
93008,2,25,12208249.0,1
11754,26,45,15853249.0,1
81696,20,44,23512600.0,1
35489,132,15,5310969.0,0
71640,41,56,24723151.0,1
61146,187,6,1901336.0,0
65913,94,9,2424333.0,0
90892,94,11,4093715.0,0
12747,75,16,7105951.0,0
46242,45,98,53156846.0,4
5658,0,21,11433507.0,1
13033,2,9,3075490.0,0
13682,29,7,1824175.0,0
83735,44,49,23575160.0,1
70855,69,2,1718900.0,0
24260,19,78,48543649.0,4
73920,0,6,6120839.0,0
99909,9,6,3298090.0,0
77663,13,10,2997325.0,0
97033,30,56,25480118.0,1
54698,15,15,4959487.0,0
39942,50,32,16527110.0,1
95258,49,15,6543878.0,0
44190,79,7,6281788.0,0
18329,46,8,8087468.0,0
37356,29,32,9081249.0,1
631,913,2,866492.0,3
29105,46,45,32287112.0,1
64785,3,97,38352056.0,4
58249,26,18,17485137.0,1
80135,852,2,1433711.0,3
62747,40,12,5302168.0,0
94219,40,66,22804776.0,1
66119,51,110,59334447.0,4
6636,12,94,54924436.0,4
19813,121,11,2541971.0,0
58891,57,9,5618274.0,0
8798,53,45,33903077.0,1
99976,17,66,38398670.0,4
46625,194,3,735804.0,0
6858,5,31,14509849.0,1
78970,5,13,6373992.0,0
24667,108,17,9928715.0,0
18087,81,26,10579548.0,1
16453,1,33,10330301.0,1
74295,25,17,7245762.0,0
93083,131,5,2012113.0,0
90324,55,33,15857391.0,1
14813,100,15,8569011.0,0
92330,67,15,6242502.0,0
23972,39,47,33810330.0,1
8245,15,63,34391051.0,4
96306,6,29,17890223.0,1
78220,593,2,400747.0,0
5532,164,2,1048026.0,0
69250,209,8,4346674.0,0
11720,25,22,13722164.0,1
44249,50,74,33212015.0,4
30579,73,46,29601998.0,1
97388,73,18,5610352.0,0
81157,25,117,67145338.0,4
313,65,8,3882014.0,0
16696,56,32,11660700.0,1
66031,167,10,3367261.0,0
5189,347,5,1508380.0,0
32694,3,55,21668751.0,1
16468,38,72,50753298.0,4
36307,67,8,6454127.0,0
93191,16,17,7679507.0,0
803,6,9,2483953.0,0
66588,19,19,10527486.0,1
69068,100,9,3445627.0,0
94162,1,34,12589907.0,1
44410,140,10,2582658.0,0
49980,305,5,2964090.0,0
36038,0,23,11806285.0,1
32514,59,52,27212659.0,1
30000,13,29,15997240.0,1
30166,40,20,14357514.0,1
93071,58,26,12392110.0,1
29731,39,22,11535459.0,1
89388,34,14,6147459.0,0
79035,0,17,9314472.0,0
4336,5,9,4044925.0,0
96385,105,5,3142759.0,0
23054,70,18,9781224.0,0
15275,18,15,10902767.0,0
88612,50,26,25295112.0,1
50322,74,13,7745966.0,0
33759,249,7,2550509.0,0
40381,40,5,2065049.0,0
39849,0,11,12411332.0,0
2993,237,6,2328751.0,0
17289,23,35,20464029.0,1
65562,342,4,1167031.0,0
46223,147,5,4014366.0,0
76796,20,12,8236541.0,0
93642,46,18,11418171.0,1
58712,112,10,5295239.0,0
40637,67,18,8555614.0,0
69456,133,8,4717698.0,0
12618,1085,1,151139.0,3
41295,72,8,11363745.0,0
48188,469,2,397235.0,0
48637,169,4,924505.0,0
65364,337,2,705009.0,0
2086,312,2,599091.0,0
97293,450,2,626940.0,0
50024,903,1,190554.0,3
81285,883,1,2201413.0,3
81126,343,3,1007015.0,0
72147,1054,2,483202.0,3
26507,180,5,1453964.0,0
22968,83,12,9999698.0,0
85958,46,12,5352145.0,0
36112,64,9,2903758.0,0
39032,2038,1,247612.0,3
84119,259,1,333490.0,0
63232,427,4,1496514.0,0
44523,852,1,288543.0,3
84312,119,4,1499406.0,0
27752,35,7,2720869.0,0
97970,115,3,1038843.0,0
16831,265,7,2898518.0,0
76087,126,9,5705371.0,0
83229,497,3,974333.0,0
12537,140,8,4740225.0,0
87164,19,8,5323094.0,0
93843,87,15,12014842.0,0
98702,238,9,4006456.0,0
58630,0,8,2901804.0,0
37692,110,9,4813954.0,0
95930,1309,1,177136.0,3
86215,87,11,3130046.0,0
5641,95,1,233862.0,0
69485,2202,1,185102.0,3
36551,36,3,1788885.0,0
76903,2,7,3180665.0,0
91539,18,4,1279031.0,0
20494,284,4,1125242.0,0
64187,225,2,557306.0,0
38994,28,26,9720717.0,1
86666,555,1,270842.0,0
52354,100,7,5088390.0,0
50347,43,8,2574248.0,0
51084,71,4,1748100.0,0
94448,1570,1,1118675.0,3
4019,43,8,3243124.0,0
45828,276,6,2320131.0,0
24141,186,7,6699364.0,0
8531,54,6,5227334.0,0
99688,90,4,970509.0,0
78600,417,2,3215332.0,0
36526,224,1,120810.0,0
68003,310,2,488315.0,0
95358,44,3,1018339.0,0
12876,307,2,635842.0,0
53063,11,5,3807321.0,0
35349,123,4,4602591.0,0
59046,194,8,2486673.0,0
59862,37,14,5233526.0,0
37287,107,4,959045.0,0
88207,227,5,2275529.0,0
20153,60,11,4916734.0,0
94435,285,5,6762790.0,0
65139,234,2,438667.0,0
70281,202,5,1440870.0,0
67924,158,3,1738473.0,0
36947,560,1,478710.0,0
33500,511,3,1120579.0,0
17921,432,6,2517509.0,0
38337,88,5,7251815.0,0
34016,129,2,327315.0,0
43080,249,1,329936.0,0
65035,34,7,3206216.0,0
32674,7,13,14467944.0,1
58575,563,2,638941.0,0
16724,142,7,3628257.0,0
96631,1154,1,316090.0,3
71543,48,4,1164089.0,0
65995,140,1,124465.0,0
59876,13,7,2907186.0,0
46878,1,3,2709923.0,0
89995,416,5,4246095.0,0
71606,17,2,708199.0,0
40700,84,7,3853082.0,0
39763,193,2,653158.0,0
62919,711,1,399301.0,0
72746,143,4,1182346.0,0
52814,977,2,517383.0,3
17604,242,2,2395361.0,0
55554,87,2,757665.0,0
72351,104,1,380769.0,0
41562,194,3,952387.0,0
70436,459,2,582875.0,0
67452,61,2,913492.0,0
14120,153,3,902918.0,0
40496,793,1,118106.0,3
54454,503,2,455715.0,0
20422,459,3,757770.0,0
19809,533,4,2722212.0,0
3049,147,1,2994227.0,0
77314,598,2,1767682.0,0
36266,269,2,786703.0,0
40650,274,1,340326.0,0
66849,182,1,860989.0,0
13771,627,2,1754207.0,0
68323,65,4,1150098.0,0
3727,482,2,627199.0,0
20132,230,4,636174.0,0
81426,39,5,1755984.0,0
71050,155,1,215268.0,0
53117,1337,1,518263.0,3
72425,1029,2,1595732.0,3
94341,662,2,741987.0,0
27041,1323,1,200392.0,3
98565,1413,1,704602.0,3
52649,98,7,2112999.0,0
74858,184,1,130075.0,0
44735,325,1,155828.0,0
57790,317,2,458394.0,0
69932,675,2,424289.0,0
6761,447,3,1480560.0,0
14688,202,2,783354.0,0
42968,1129,1,561789.0,3
51606,106,1,129095.0,0
93592,2,74,52908278.0,4
45855,54,121,72698394.0,4
702,54,20,15782847.0,1
61453,165,9,4334709.0,0
7405,42,26,20781013.0,1
24158,17,62,27993643.0,1
6723,2,206,127790703.0,2
86041,24,38,18020683.0,1
48994,106,7,2505192.0,0
33698,151,5,983118.0,0
19676,129,13,2788684.0,0
68129,49,5,2336909.0,0
17487,49,60,38476287.0,4
91976,102,18,4906885.0,0
3571,182,6,4918446.0,0
18798,521,4,994176.0,0
33372,212,9,4786197.0,0
41492,108,16,11188730.0,0
52310,31,31,11707379.0,1
87413,79,9,3551935.0,0
98173,8,107,53137958.0,4
4670,477,2,555649.0,0
72462,1378,1,325395.0,3
67566,24,17,9758702.0,0
51238,186,2,756579.0,0
20698,98,4,760292.0,0
10284,51,7,2875152.0,0
80257,148,4,5424978.0,0
79513,0,73,29839411.0,4
21848,53,33,20744608.0,1
93313,91,8,4286677.0,0
5865,30,34,17617471.0,1
8821,84,9,8134026.0,0
41752,5,149,81092857.0,4
8238,6,22,12548932.0,1
25451,27,17,5873136.0,0
90793,944,2,335735.0,3
98341,441,4,3263163.0,0
56887,501,2,1756856.0,0
66747,52,37,17085353.0,1
50566,45,56,26845482.0,1
54541,45,67,32826216.0,4
